text,label
"This movie is very entertaining and is never ever boring even running at nearly 3 hours. Al Pacino, Michelle Phieffer and the rest of the cast are great in the film and are very believable. The violence was a little extreme in the film but then it showed how vicious the drug trade was at the time of the film. The ending is amazing and is probalby one of the coolest scenes ever. Great movie and you will probably really enjoy it.",1
"This is the least scary film i have ever seen. How the blob manages to eat anyone is the biggest mystery of the film. The blob moves so slowly that an o.a.p in a zimmerframe could escape it. The blob has a large slice of luck coming across a typical horror film woman who instead of running away stands still for half an hour so that she can be eaten. If you havent seen this film i recommend you do, its far too funny to be taken seriously.",0
"Being the first feature film with Robert De Niro (although not released for years later), this is worth the watch. De Niro's role isn't huge, yet amusing as one of two friends who first try to prevent another friends marriage only to later chase him down to force him into it. Any die hard De Niro fan will get a kick out of an early performance by arguably the best actor today.",1
"This is a great movie that I don't think gets enough credit as Saturday Night Fever or Grease in John Travolta's career. He plays a man who is in love with a girl but is too pig headed to admit his feelings to her. Instead, he wants to engage in mechanical bull riding because he thinks it will show his manhood. Even though it was made in 1980, it is still timely today. The great country music soundtrack is terrific. 10/10",1
"I have watched this film twice now and think its quite good for the limited equipment used to create this film. (filmed in 1947) Dr. Heyerdahl explains his theory about the migration of south American Pre-Colubian Indians to the Polynesia's islands by way raft fell of large balsa trees. This documentary follows Dr. Heyerdahl and crew as they select balsa trees in Equidor and float with them down river to the pacific for assembly in Peru. They launch off on a 101 day sea adventure testing the strength of their primitive raft surviving only by means available to natives of that era. See for yourself, a real adventure!",1
"An ensemble of uninteresting and unlikeable characters twist and turn their way through a flimsy plot that might be interesting, if only you could bring yourself to care. This ""twisting and turning"" I speak of refers not to the story (which contains all the suspense of a recipe for tuna casserole) but to the director's inability to keep the characters' faces even remotely centered in the frame. On the other hand, Angie Harmon has very nice nostrils and left ear.<br /><br />The only real surprise in the movie is the big names they convinced to do it. When you consider this movie was never released in theaters despite having an all-star cast, you might be inclined to think something stinks.<br /><br />And indeed, it does.",0
"This is a fine musical with a timeless score by one of my favorite composers (Gershwin) and a nice 'Parisien' atmosphere which gives the movie a lot of charm, but in terms of a story.. well it's not really there. Or at least, not very well worked out. The acting is also not so smooth by Caron. But I liked some of the dialogues, I liked the scene at the Seine, I liked the character played by Levant, the colors; and the dancing of course, which is quite magnificent.<br /><br />A 7.5 - 8 seems on the dot to me.",1
"I saw this film earlier today, and I was amazed at how accurate the dialog is for the main characters. It didn't feel like a film - it felt more like a documentary (the part I liked best). The leading ladies in this film seemed as real to me as any fifteen year-old girls I know.<br /><br />All in all, a very enjoyable film for those who enjoy independent films.",1
"I saw this film when it was originally released in 1989. I enjoyed it then, and I still do now. But what I realize now is that this is quite ""adult"" for a film with a G rating, especially the notion of dying and going to Heaven. Burt Reynolds and Dom DeLuise work wonderfully together, and Reynolds' singing voice is appropriate for a junkyard dog. There are some good songs ranging from upbeat (""Let's Make Music Together"") to downright emotional (""Home to My Heart""). I found the plot good, although it does go off on a tangent once or twice. The final scene of the film with Charlie and Anne-Marie is one of the saddest I've ever seen in animation. A film worth experiencing.",1
"This is a very enjoyable film with excellent actors and actresses evoking a range of emotions. It contains some really excellent humour which the whole family can enjoy. You get to know the characters quickly and experience their ups and downs. And, it ends very upbeat",1
"this movie is not porn, it was not meant to be porn, and unless my uncle runs for president of the world it should never be considered porn.<br /><br />now that that issue was sorted out, i can say i thoroughly recommend this film, as it's issues are still widely available. it's funny, the acting is great and it raises serious(curious) questions.<br /><br />i can't fully understand why this film was so mistreated, probably this is why i plan to never visit the us. Lena is the true pioneer of the modern riot-grrrl movement, confusion, curiosity and wit are her main attributes, she is occasionally angry, but aren't we all?",1
"I LOVED this movie! I am biased seeing as I am a huge Disney fan, but I really enjoyed myself. The action takes off running in the beginning of the film and just keeps going! This is a bit of a departure for Disney, they don't spend quite as much time on character development (my husband pointed this out)and there are no musical numbers. It is strictly action adventure. I thoroughly enjoyed it and recommend it to anyone who loves Disney, be they young or old.",1
"Maybe this isn't fair, because I only made it about halfway through the movie. One of the few movies I have actually not been able to watch due to lameness.<br /><br />The acting is terrible, the camera work is terrible, the plot is ridiculous and the whole movie is just unrealistic and cheesy. For example - during a coke deal, the coke is just kept loose in a briefcase - I'm no expert, but I think people generally put it in a bag.<br /><br />They use the same stupid sound effect whenever a punch is thrown (it's that over the top 'crunching' sound"" and they use toy guns with dubbed in sound effects.<br /><br />Worst movie ever.",0
"Routine suspense yarn about a sociopath (Dillon) who gives his sperm to a clinic of human reproduction and starts to harrass the lives of the woman (Antony) and his husband (Mancuso). Extremely predictable, far-fetched and with undecided tone all the way. Don't lose your time with this one...make a baby instead!",0
"Busy Phillips put in one hell of a performance, both comedic and dramatic. Erika Christensen was good but Busy stole the show. It was a nice touch after The Smokers, a movie starring Busy, which wasnt all that great. If Busy doesnt get a nomination of any kind for this film it would be a disaster. Forget Mona Lisa Smile, see Home Room.",1
"This light hearted comedy should be enjoyed for entertainment value. It gets quite hysterically funny at times, but if you haven't spent any time on 'that' side of the tracks you will miss the comedy when it erupts.<br /><br />The cast of characters meld well together and are quite believable in their roles. How Grace handles meeting her dead husbands girlfriend was well played. She's a true lady. And, my favorite is Grace's white pimp suit that she wears.<br /><br />I highly recommend this flick to anyone who wants to laugh out loud, who cheers for the underdog or just wishes to watch something different.",1
Malcolm McDowell has not had too many good movies lately and this is no different. Especially designed for people who like Yellow filters on their movies.,0
"This is a low-budget ""Scream"" style movie. ""Maddy"" is a new worker at a conspicuously-unnamed office, where she meets and starts a relationship with her co-worker ""Chris"". During a hot tub-party, Chris and his friends convince Maddy they belong to a ""Murder Club"" where everyone has killed someone for kicks. When Maddy loses it and kills someone for real, hijinks ensue.<br /><br />The film looks good, and there are the requisites for this genre and budget level (nudity, gore, maybe a few cameos from slightly bigger stars than the cast), but, after the credits roll, you'll ask yourself why you spent 80 minutes of your life watching it.",0
"I read the novel some years ago and I liked it a lot. when I saw the movie I couldn't believe it... They changed everything I liked about the novel, even the plot. I wonder what did Isabel Allende (author) say about the movie, but I think it sucks!!!",0
"What a fun movie experience! I was expecting a sappy kids movie and found that I enjoyed it more than my teens. Take a tissue, it's not sad, just 'moving' in parts. Finally, its a 'feel good' flick for the whole family. Note: It's 2+ hours, so consider leaving the littlest 'squirmers' home for this one. AP",1
"I loved this film. I first saw it when I was 20 ( which was only four years ago) and I enjoyed it so much, I brought my own copy the next day. The comedy is well played by all involved. I always have to rewind and rewatch the scene where Mr. Tsanders explains why he found water at 6 ft in one area and 227 feet in another area. Also look for Jason Robards father who plays Mr. Retch. Talent ran in that family.",1
The script for this movie was probably found in a hair-ball recently coughed up by a really old dog. Mostly an amateur film with lame FX. For you Zeta-Jones fanatics: she has the credibility of one Mr. Binks.,0
"As I watched this movie I began to feel very nostalgic. As a child growing up in a rural area I felt as if I was a kid again! The swimming pond (it's called a ""tank"" in Central Texas), the running through the countryside like a wild free spirit! The story was very believable and I totally lost it and cried toward the end. Through the pain we go through in life...life goes on and there can be forgiveness.",1
"Brilliant technology. But what good does it do if the content is hollow and foolish. I have left after < than 30 minutes of watching, being bored and irritated. <br /><br />The theatre administration returned my money, but the time waisted and aggravation remained. I have been had and no thanks to the stars whose names were the main attraction. <br /><br />George, Meryl, Bill - I hope you were well paid. You might have even liked it. So I apologies for my limited mind. A lot of people seemed to like it too. Look at the comments. Oh well...<br /><br />Wish to know - what is remotely redeeming in a story about Mr Fox the husband, the father, the citizen, the ...whatever.",0
"Probably the worst film I've ever seen, the acting and story were terrible and I almost fell asleep. The only good actor was Colm Meaney. I had the impression to see the same scenes again and again until the end, no emotion, no charisma...nothing !",0
"This documentary begins with an interesting premise -- it makes an intriguing and convincing argument that the history of Jesus as is commonly believed is probably a myth. Sadly, though, after priming us with this, the movie completely shifts gears and becomes little more than a non-stop attack on Christianity, and pretty much focusing on the easy targets.<br /><br />The writer/director clearly has some issues with the Church (he is a former evangelical Christian and has some legit anger) and this film seems to be his form of release. It'd be interesting to see the first 20 minutes expanded, but as a whole, the movie is disappointing.",0
"I've seen better production quality on YouTube! I pity the actors, as the writing was terrible and the direction shocking, not sure how they could get the lines out - I really doubt any actor would have been able to salvage this movie no matter how good they were. The characters were not developed at all, and there was no real cohesion in the plot which just seemed to go nowhere much. It's a shame really, as the premise for the movie was good and with better production quality, direction and script it could have been a decent movie. It certainly was not a comedy, unless you laugh out loud at the dubbing - which was amateurish, even the English actors sounded weird.",0
"This is a excellent start to the film career of Mickey Rooney. His talents here shows that a long career is ahead for him. The car and truck chase is exciting for the 1937 era. This start of the Andy Hardy series is an American treasure in my book. Spring Byington performance is excellent as usual. Please Mr Rooney or owners of the film rights, take a chance and get this produced on DVD. I think it would be a winner.",1
"I miss Dark Angel!..<br /><br />I understand not ever one likes it, but as far as I'm concerned the show should not have been canceled, especially for another space show mock up...<br /><br />I'm reading the books now. they are doing a pretty good job of explaining somethings, but I still think we should get a TV movie or something.<br /><br />THE FREAK NATION LIVES!!!!!!!!",1
"This film was Excellent, I thought that the original one was quiet mediocre. This one however got all the ingredients, a factory 1970 Hemi Challenger with 4 speed transmission that really shows that Mother Mopar knew how to build the best muscle cars! I was in Chrysler heaven every time Kowalski floored that big block Hemi, and he sure did that a lot :)",1
"I've always been a big Cybill Shepperd fan, ever since I saw her series a few years ago!! This film certainly shows her in her best light yet!! The film was so wonderfully cast and played!! Every now and again she drops little amusing lines, just to make this film one of the best I've ever seen!! Everybody really out does themselves!! Especially Robert Downey Jr and Cybill Shepperd, they really made the film come true!! Also I loved the little bit where Mavis loses her wig and she nearly dies when she falls to the floor!! This is film at its best!!",1
"It's hard to praise this film much. The CGI for the dragon was well done, but lacked proper modelling for light and shadow. Also, the same footage is used endlessly of the dragon stomping through corridors which becomes slightly tedious.<br /><br />I was amazed to see ""Marcus Aurelius"" in the acting credits, wondering what an ex-Emperor of the Roman Empire was doing acting in this film! Like ""Whoopie Goldberg"" it must be an alias, and can one blame him for using one if he appears in this stinker.<br /><br />The story might been interesting, but the acting is flat, and direction is tedious. If you MUST watch this film, go around to your friend's house and get drunk while doing so - then it'll be enjoyable.",0
"I saw this movie on Comedy Central a few times. This movie was pretty good. It's an interesting adventure with the life of Sunny Davis, who is arranged to marry the king of Ohtar, so that the U.S. can get an army base there to balance power in the Middle East. Some good jokes, including ""Sunnygate."" I also just loved the ending theme. It gave me great political spirit. Ten out of ten was my rating for this movie.",1
"This very low budget comedy caper movie succeeds only in being low budget. Dialog is dumbfoundingly stupid, chase scenes are uniformly boring, and most of the on-screen money seems to have been saved for a series of crashes and explosions in a parking lot during the film's last five minutes (a briefly glimpsed port-a-potty early in that scene is certain to wrecked and spew crap on the film's chief villain--no prop is here without a purpose). The whole film is depressingly reminiscent of those that occasionally came out of Rodger Corman's studio when he'd give a first time director a few bucks and a camera--but without the discipline Corman would impose.",0
"I really like slasher movies,but this one is truly awful.The acting is lame,the script is bad,and the atmosphere is non-existent.The plot is as follows:a deformed gardener Charlie Puckett slaughters people in a small American town.That's right-this is the plot.Very original,eh!""The Night Brings Charlie"" isn't even gory enough-if the film ain't gonna be scary,at least they should make it bloody.Avoid this cheap piece of trash at all costs.If you want to see some good slasher flicks check out ""Madman"",""The Burning"",""The Prowler"",""Just Before Dawn"" or ""Humongous""- just don't waste your precious time with this worthless piece of garbage.",0
"Anyone who doesn't think Bill and Ted's Bogus Journey is one of the greatest movies of all time needs their head checked. It somehow manages to be both completely inane and no-brainer, but also terrifying knowing and clever at the same time. One of those rare films that actually improves upon it predecessor, Bogus Journey can be enjoyed again and again. Notable highlights include the duel with Death and the ending, which is highly ""emotional"". Keanu wants to forget all that Matrix rubbish and get down to doing what he does best, Ted Theodore Logan in Bill and Ted: The Return.",1
"When I was a kid, I remember watching this while visiting a friend of our ""Uncle"" Phil. We're Back! A Dinosaur's Story is a silly cartoon about a dinosaur called Rex (voiced by the wonderful John Goodman). He tells a little boy dinosaur the story about how the dinosaurs came back to Earth to live. He explains that he was part of the thing that brought them back, along with some friends. The Doctor/Professor villain of this film I think might have been responsible for them being them back, but I don't care about him. The kids might like this, but personally it is just too cheesy. John Goodman was probably the only decent thing. Poor!",0
"This movie was packed pull of endless surprises! Just when you thought it couldn't get worse, they added more joints and more pink fuzzy-lined vans with raunchy sex scenes. As you can guess, I was a victim of the original version. We were tricked into watching it thinking it was Supervan, the host box which promised lasars, jail breaks, and much more. Who would have thought a Dollar Store Christmas present could have been so much fun!",0
"Here Italy (I write from Venice). Why cancelated? The ABC should have given it a chance to build an audience. The cast (w/Hope Davis, Campbell Scott, Erika Christensen, Zoe Saldana, Jay Hernandez and Bridget Moynahan) is one of the best I've seen in recent. We need more shows like this that makes viewers feel like they are intelligent individuals not mindless drones. I hope that ABC will reconsider its decision or another station will pick it up. Please sign online petition to Abc: http://www.PetitionOnline.com/gh1215/petition.html Please sign online petition to Abc: http://www.PetitionOnline.com/gh1215/petition.html",1
"This is movie is very touching. I don't care what people say about this movie, this is a very good movie. The performances by Amitabh Bachchan's role has the dying father is great, because he wants to teach his son how to handle life in case something happens to him and Akshay Kumer was great in his role as the spoiled Aditya Thakur. The supporting role of Shefali Shetty who played the role of Sumitra Thakur was magnificent. Priyanka Chopra was good in her small role she had in the movie. Ragpal Yadav as the brain-dead servant and Boman Irani as the show-off father-in law have a very good connection and the comedy scene's were hilarious. The direction is very good.",1
"The second official episode of the ""Columbo"" series (""Murder by the Book,"" filmed later, hit the airwaves first). Robert Culp, who would match wits with Peter Falk's detective in several future installments, is terrific as the short-tempered head of a sophisticated private detective agency who murders a client's wife when she refuses to cave-in to his blackmail schemes. The two stars are well-matched in this clever cat and mouse exercise that is one of the best in the series.",1
"***SPOILERS*** ***SPOILERS*** Well, seeing as I am a major H:LOTS fan, maybe I liked the movie more than normal people would. However, this movie is still excellent. It had tons of surprises, and it gave some more closure to the series. While I was sad that Bayliss turned into a murderer, the overall feeling I felt was satisfied.",1
This was an incredibly stupid movie. It was possibly the worst movie I've ever had the displeasure of sitting through. I cannot fathom how it ranks a rating of 5 or 6.............,0
"I caught this movie on my local movie channel, and i rather enjoyed watching the film. It has all the elements of a good teen film, and more - this film, aside from dealing with boys-girls relationships and sex and the like, also deals with the issue of steroid use by young people.<br /><br />The film has that real-life feel to it - no loud music, no special effects and no outrageous scenes - which, for this movie, was right. That feel makes it easy to relate to the characters in the film - some of which we probably know from where we live.<br /><br />Overall, a good movie, fun to watch.<br /><br />8/10",1
"Actor Herman José plays the role of a football of a soccer entrepreneur that acquires the pass of two African players and tries to sell them for very little money to the rival club of the Benfica (club of its heart),FC Porto, therefore these players did not play well, and it wanted that the FC Port was wronged with this. But what happens is that these two players after all are good and FC Porto sell them for much money to a foreign club, making a good business. The film, for a small country as Portugal, without great antecedents in great films, is a very good and funny comedy, showing all the rivalry that exists between North/South of Portugal (FC Porto/Benfica). Highly recommended",1
"I agree with the previous comment, what a disappointment. Rented it thinking it was going to be a good movie since Mira and Olivier where in it. I was surprised by their performance, expected more since they're good actors.<br /><br />Thought it was a slow beginning but it got worse. I even laughed at some bad stunts!! when is supposed to be a mystery movie. You can even guess who is the killer beforehand!!! <br /><br />For real what happened?? <br /><br />Sorry to say but don't even bother you'll waste time and money.<br /><br />Boring!!!",0
"I am not going to lie, this is a great movie. I saw it about 4 months ago at my local theatre. I saw it a second time, and I was somewhat bored in the slow scenes. Sid (the sloth) is not all that flattering, but Diego (a mountain lion, I think) is really good in the movie. The animation is outstanding, and the story has a touching ending. It is worth taking kids 10 and under to, but teens would probably find it a tad bit boring. Also, the uniqueness in the characters is so interesting. Like I said, it is a pretty good movie, but I would rate ""Toy Story 2"" or ""Shrek"" higher. 8/10",1
"THis movie shows us once again, how genius the Japanese directors are and were. This movie could be seen as a sort of a ""Silent - Movie Tetsuo"". Well Eisenstein...:)",1
This film made John Glover a star. Alan Raimy is one of the most compelling character that I have ever seen on film. And I mean that sport.,1
"Well, I had to be generous and give this a 2. This was mainly due to the gratuitous holes cut in that lady's shirt where her breasts are. I found that mildly amusing. Other than that, this movie does nothing more than provide a few good laughs with a friend. Funny if you're willing to throw ""mystery science theatre"" comments at it with someone, but it ain't no better than a 2. And a 2 pretty much sucks.",0
"Just like Final Fantasy brought CG to a whole new level, this is a rebirth for motion capture. Neither movie nor cartoon, this motion picture looks like a homage to the Film Noir, Akira, Sin City, Blade Runner and the new generation of European cartoonists. You see Paris the way it almost could be, the characters seem as real as you and I. They blink, trip, shiver like real actors in a way never achieved before.<br /><br />Don't go watch it hoping to find a mind twister. You will most likely figure it out before you're half way from the movie. The scenario is certainly too simplistic compared to famous thrillers, but this definitely is bliss for the eyes.",1
"I hate over-long over-talky French movies, but my favorite movie of all time is the longest and talkiest French movie of them all. I saw it twice in the mid-70's, and then it disappeared. But I finally got to see it again in 1999, and fell in love all over again. What is most remarkable is that it feels every bit as fresh today as it did 25 years ago. If you haven't seen it, don't miss your chance!",1
"Alfred Hitchcok is not my favorite director by any means but imagine what he could have done with this! The plot holds much potential for suspense. John Garfield is as almost always excellent and Raymond Massey is scarily cast against type. Nancy Coleman is not a very impressive leading lady but the supporting cast is large and very capable.<br /><br />Yes it starts to sag fairly early. There are too many coincidences. And an important subject is trivialized by its being made into little more, in the end, than a love story.<br /><br />It's fun to watch for Garfield, Massey, and the character performers. But it's not awfully good.",0
"It was just a terrible movie. No one should waste their time. Go see something else. This movie is, without a doubt, one of the worst movies I have ever seen in my life. If you want to see a good movie, don't see Made Men.",0
"This was not enjoyable to watch. Frank puts all his dreams on the back burner and gets a normal (boring!) job just so his stepson can go to film school, but his stepson decides that he'll make a humiliating documentary about the man instead. A documentary filmmaker should point the camera and simply shoot, not manipulate and comment with snide captions. The bitterness and resentment of the filmmaker towards his stepfather is obvious. And sad. The goal seems to be to make Frank appear dumb and pathetic, instead he comes across as the most human of the 3 people featured.<br /><br />Essentially a smear campaign all dressed up as something much smarter and edgier than it really is. It left me with an intense dislike for the filmmaker.",0
"Many mystery stories follow the standard whodunit path: murder most foul, gathering of clues, gaggle of possible perps, sprinkling of red herrings, and inevitable showdown between clever evildoer and even more clever crime solver.<br /><br />""Forgotten"" abandons the well-trod and gives us complex characters who may or may not have committed terrible acts. The fact that at the end of three episodes we have no easy answers and no neatly-tied package might frustrate some, but for me it was the indication of an intelligently crafted tale which probes, disturbs, and haunts with the question: What does an evil person look like?<br /><br />Excellent acting and production combine to make a mystery not easily... forgotten.",1
"The costumes and make-up were grand, there were some exceptionally funny lines, and the role was made for Jim Carrey. Carrey did as good a job as could be done given the rather disappointing script writing. Sure this was mostly a movie for kids, but if you are going to spend this much money making a movie you really ought to at least give the story enough body to go beyond that of Dr Seuss. I expected more from Ron Howard. It's worth a see, but it lacks the necessary qualities to become a major classic, by any measure.",1
Rodney Dangerfield is a great. He has done a lot of great works. But this one....is awful. The whole plot is whack. It could have been much better. The jokes in the movie aren't funny....their stupid. This was very not so hilarious. He can do much better than this.,0
"I've never been to Paris, but after seeing ""Paris, Je t'aime"" I'm crazy to visit this city! I've been to NY several times and I LOVE the city and its boroughs. I kinda expected to be touched by this film, to feel like jumping into a plane and fly there right away, but, lo and behold, I regret the time and money I spent with it. There are no love stories between people or a person and the city. There's a lot of dysfunctional meetings and relations or people who know each other and it just doesn't work out fine. Maybe this reflects a characteristic of the city, where it's said to have thousands of people living on their own. Can't you find love in New York?",0
"Love the characters and the story line. Very funny with plenty of action. Thomas Ian Griffith and Tia Carrer give great performances. I enjoyed the dynamic and comical interaction of Griffith and Career. Donald Southerland plays a very likable, and surprisingly sympathetic, burnt out hit man. All three actors are among my favorites and having them in this movie made for a special treat. A nice addition to my extensive DVD collection. I highly recommend this movie. If you like... Mr. and Mrs. Smith, The Replacement Killers, L.A. Confidential, The Long Kiss Goodnight, The Abyss and, The Whole Nine Yards... you will love this movie.",1
"This movie documents the Harlem ball circuit of the mid eighties. Much more fun than than Palazzo Volpi, though just as diseased, this movie is a true gem of squalor. One cannot help but sympathize with the characters because of their freakness . The sole purpose of middle class intellectuals is to document the phenomenons of the trash and the glitz. Here the most genius of trash is extremely well documented and duly glamorized. The characters' penchant for idolatry of all that is glamorous inspires even more adoration of the characters themselves on part of the viewer, creating a ""phenomenon of a phenomenon"" effect which makes this movie a piece of art.",1
"Panic delivers the goods ten fold with Oscar caliber performances from William H Macy, Neve Campbell, and Donald Sutherland. In a movie about the choices we make and the consequences we live with. Chillingly Honest and thought provoking, Panic is easily one of the best film to come out of Hollywood in years. The impact stays with you right after you leave the theater.",1
"Action, horror, sci-fi, exploitation director Fred Olen Ray shows he has some talent as a director. Character actor William Smith is one of the best tough/bad guys in the industry. He treats the viewer with the best acting performance of his career. As for Randy Travis he gives his best Lee Van Cleef impression. He's not bad in the film. Smith and Travis make the movie. As for the rest of the cast none of them really stand out. Ray did a great job directing this flick, Smith and Travis were good, I'd give this B western on a scale of one to ten(ten being the best) a seven.",1
"Possibly the best movie ever created in the history of Jeffrey Combs career, and one that should be looked upon by all talent in Hollywood for his versatility, charisma, and uniqueness he brings through his characters and his knowledge of acting.",1
"This movie for what it is, may be one of the most amazing indie films of recent day. Made on a super small budget, the film has special effects that blow away alot of the current films! IF you have a chance watch it!",1
I will never forget the night I saw this movie. We were on a submarine on patrol in the North Atlantic and this was the scheduled movie of the evening. We ALL gave up after the second reel. They did not even try to show it at the mid-night showing. Opting for a rerun instead...... This is all I really have to say but they have this stupid rule that my comment must contain ten lines. I'm not supposed to pad the comment with random words so I will just continue to ramble until I get my ten lines of BS. I could not find George Goble listed in the credits but I remember him in the movie. The sining was terrible and the songs even worse.,0
"Spoilers I guess.<br /><br /> The absolutely absurd logic of the ending ruins the entire movie. I just couldn't get over it. And what is wrong with Mark Wahlberg's character? If I suddenly found myself crashed-landed on a planet full of talking apes, I'd be all like, "" AAAAhhhhHHH!!! Run for your lives! The monkeys have inherited the Earth!"" But he's all like, ""talking apes, okay. Next?"" That's pretty jaded I'd say. He must run into even stranger things on a regular basis. Besides that, this is Rick Baker's best work yet. This film is a true testament to how far we've come in the monkey makeup field. 3/10.",0
"From everything I'd read about the movie, I was excited to support a film with a Christian theme. Everything about the movie was very unprofessionally done. Especially the writing! Without good writing a movie doesn't have a chance. The writer/director said in an interview that he didn't want to give away how the title relates to the story. Believe me, it was NO big surprise. I kept waiting for the teenage/young adult back-story to unfold, but it never did. As someone who has gone through a divorce, I was very disappointed. This movie would have been NO comfort to me when I first went through the emotional turmoil that divorce can bring to your life as a Christian!",0
"The Sarah Silverman program is ... better than those other shows. No laugh tracks, no painful jokes, just a program. The Sarah Silverman program. If you're like me, and you love comedy, this is probably a show for you.<br /><br />Sarah Silverman brings out-there-funny, and right-here-funny to the table with ease. A mix of different styles, which makes for its own.<br /><br />This program isn't something you want to start a compare war with, seeing as how it has absolutely nothing to do with them (other shows). This show is its own entity, and i think most comedy heads will like it just fine.<br /><br />Go watch and see.",1
"If the screenwriter and director intended to open hearts with the movie as the musician wanted to do with his music, they succeeded with me. Commonplace human situations became original, personal and immediate so that I personally felt touched by each situation. I believe I would credit the power of music combined with the point of view of the person writing the movie. Without spoiling, I can say that I was very moved by the movie's approach to living. Haven't actually cried out of-what- joy? empathy? just deep emotion? in a very long time. I would love to find a way to show it to others. Saw it at Seattle International Film Festival.",1
"Just had to write that one liner, but it really is. I love the gangster genre and this is the weakest entry I've seen in recent years . I have praises for everyone involved in most aspects except the most important one, the script . It is a weak story about a petty criminal. No amount of fine acting or black and white film styling can make up for a total lack of substance. I love Kevin Spacey and I hear he's gonna do another film about the general. My advice is don't waste your time.",0
"Cinderella is a beautiful film, with beautiful songs of course. In fact, it's one of the best films of the 1950's.<br /><br />I think all the characters are portrayed amazingly. You can see the cruelness of Cinderella's stepsisters and her stepmother, the sweetness of Cinderella. The mice are funny and sweet too.<br /><br />I think they changed the tale a bit, but I think it's for the best. It's such a nice film, and I don't think anyone could resist it deep down.<br /><br />I give it a 8/10. I don't think it's the best Disney film. But it sure is a true classic.",1
"This film was great.<br /><br />The plot was preposterous.<br /><br />The action sequences contrived.<br /><br />But, provided you can lighten up enough to laugh, it was a throughly thrilling romp combining Keystone Cops and the Lone Ranger.<br /><br />The baddies were more silly than bad. The good guys weren't too good. The black actors played normal characters rather than black stereotypes.<br /><br />The inclusion of a baby added a good touch. Sympathy might have been a little difficult otherwise. <br /><br />I have to disagree about the acting. It was, on the whole, very good. I really wanted to punch Judge Reinhold.<br /><br />And, after all, isn't that the mark of a really good movie, wanting to punch Judge Reinhold?",1
"My favorite part of this film was the old man's attempt to cure his neighbor's ills by putting the strong medicine in his bath. There is more than a sense of family, there is a sense of community.",1
"There are good ways to make a movie and bad ways and this very much the former. This short caper exacts nothing more than what it gives to the audience. It presents a simple story, told very plainly with enough wisecracks to keep you going, then just gets better and better. Clooney's cameo is funny and very welcome but the leads including Sam Rockwell and Luiz Guzman can easily make it on their own. Likeable and funny, hilariously so towards the end, Welcome to Collinwood is a welcome addition to the heist genre.",1
"For getting so many positive reviews, this movie really disappointed me! It is slow moving and long. At times the story is not clear, particularly in the evolving relationships among characters. My advice? Read the book, it's a fabulous story which loses it's impact on screen.",0
"""Whipped"" is one of the most awful films of all time. It is a mean, hateful piece of garbage that had me forcing myself to stay in the theater more than any other movie of 2000, besides maybe ""The Grinch."" It is not, as people have called it, an insightful portrait of modern relationships. That would be a little film called ""High Fidelity."" Whereas that movie was honest and sympathetic, ""Whipped"" is hostile, cynical, misanthropic cinematic poison. Avoid this like so many plagues, unless you want to see how truly bad a ""comedy"" can get.",0
"The acting in this movie was superb. As an amateur rocketeer, I found very few mistakes. As a human being, it touched my heart and soul. To watch the actors, you would think that they are the actual characters. Laura Dern, a favorite actress of mine, left nothing out of her performance. The young actors playing the Rocket Boys showed talent beyond their years, especially young Homer. Homer's father inspired that eternal love/hate relationship between a father and son so that it felt real. If you don't get a lump in your throat or shed a tear when that first successful rocket goes up or when father and son come to terms, then get your pulse checked (you may be dead).",1
"While Leon is cute on SNL, he's only on for a minute. Like most SNL skits-to-movies, this one can't fill 90 minutes. It has some cute moments (the ones you've seen in the trailer) but the actors are largely wasted. Tim Meadows does his best but the plot just doesn't have many high points. Will Farrell has a bit part. Farrell may be the funniest man alive... but not in this movie. What a shame.",0
"fulci experiments with sci fi and fails. usually in his non horror films we still get sum great gore, but not here. Sum very funny scenes like when the prisinors are forced to hold onto a bar for 12 minutes and if they drop they are electecuted. the guy falls and and has some kind of fit on the floor for about two minutes until his friends who were struggling to hold on anyway lift him off the floor. The city is an obvious model but not a bad one. and the end explosion is at best laughable. And dont get me started on the terrible battle scenes.<br /><br />4/10",0
"This reminded me SOO much of Michael Winner's crappy 'Dirty Weekend' with it's awful English low budget feel.<br /><br />Firstly I must say I am a fan of both exploitation and serious film. I appreciate, say, 'Demented' for it's ineptitude and 'Last House on the Left' for it's sheer unashamed brutality. And any number of inventive and increasingly brutal Italian spin offs.<br /><br />This was just pointless though. Kind of like a British budget director thought 'let's remake ""I Spit on your Grave"" without making it too harrowing now that horror is back in fashion with Hostel.<br /><br />The whole thing just doesn't hang together or have a point. What's with the rapists's daughter? Why bother having the man be an expert in security cameras? Crappy.",0
"I watched this last night on TV (HBO). I have to admit, that the tension in this movie was unsurpassed by most other FN era movies. I loved the way Chip would be all calm one moment and then VIOLENT the very next moment. It was classic. Ahh yes. The dames, the villians, the cigars and thuggish cops! It has it all. This movie delivered all the goods to me. I especially loved the way they mixed communism into the plot, very common for this era of movie. Very daring also since blacklisting was popular in those days. I rate this movie one of the best I have seen in the FN genre!",1
"This movie tries to hard to be something that it's not....a good movie. It wants you to be fooled from begining to end,But fails.From when it starts to get interesting it falls apart and you're just hoping the ending gives you some clue of just what is going on but it didn't.<br /><br />",0
